Sdate,Cosit,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,AvgSpeed,PmlHGV,Class1Volume,Class2Volume,Class3Volume,Class4Volume,Class5Volume,Class6Volume
2018/1/2 13:00,000000001157,2,EB_OS,2,East,0,0,,15949,0,0,0,0,0,0,0
2018/1/2 13:00,000000001157,3,WB_OS,1,West,0,0,,15949,0,0,0,0,0,0,0
2018/1/2 13:00,000000001157,4,WB_NS,1,West,0,0,,15949,0,0,0,0,0,0,0
2018/1/2 14:00,000000001157,1,EB_NS,2,East,40,0,,14993,75,2,35,0,2,1,0
2018/1/2 14:00,000000001157,2,EB_OS,2,East,0,0,,14993,0,0,0,0,0,0,0
2018/1/2 14:00,000000001157,3,WB_OS,1,West,0,0,,14993,0,0,0,0,0,0,0
2018/1/2 14:00,000000001157,4,WB_NS,1,West,0,0,,14993,0,0,0,0,0,0,0
2018/1/2 15:00,000000001157,1,EB_NS,2,East,33,0,,14478,30,1,31,0,0,1,0
2018/1/2 15:00,000000001157,2,EB_OS,2,East,0,0,,14478,0,0,0,0,0,0,0
2018/1/2 15:00,000000001157,3,WB_OS,1,West,0,0,,14478,0,0,0,0,0,0,0
2018/1/2 15:00,000000001157,4,WB_NS,1,West,0,0,,14478,0,0,0,0,0,0,0
2018/1/2 16:00,000000001157,1,EB_NS,2,East,37,0,,16201,135,0,32,0,3,2,0
2018/1/2 16:00,000000001157,2,EB_OS,2,East,0,0,,16201,0,0,0,0,0,0,0
2018/1/2 16:00,000000001157,3,WB_OS,1,West,0,0,,16201,0,0,0,0,0,0,0
2018/1/2 16:00,000000001157,4,WB_NS,1,West,0,0,,16201,0,0,0,0,0,0,0
2018/1/2 17:00,000000001157,1,EB_NS,2,East,44,0,,13169,23,0,43,0,0,1,0
2018/1/2 17:00,000000001157,2,EB_OS,2,East,0,0,,13169,0,0,0,0,0,0,0
2018/1/2 17:00,000000001157,3,WB_OS,1,West,0,0,,13169,0,0,0,0,0,0,0
